Order_ID,Customer_ID,Rider_ID,Dark_Store_ID,Order_Timestamp,Weather,Traffic_Density,Vehicle_Type,Primary_Category,Payment_Method,Total_Items,Delivery_Distance_KM,Order_Value_INR,Is_Local_Rider,Pack_Time_Mins,Transit_Time_Mins,Total_Delivery_Time_Mins,SLA_Breached,Customer_Phone_Raw,Rider_Rating,Order_Date,Order_Hour,Day_Name,Week,Delivery_Speed_KMPH,Revenue_Per_KM,Delivery_Bucket,Distance_Bucket
ORD_118143,CUST_5428,RIDER_626,DS_Dwarka,2026-06-10 16:21:48,Clear,Low,Petrol_Bike,Snacks,Cash_On_Delivery,8,4.37,3165.0,Yes,2.833526757,9.217235079,12.05,1,-9361037234,3.0,2026-06-10,16,Wednesday,24,28.446708557686772,724.2562929061785,10-15,3-5 km
ORD_129721,CUST_2652,RIDER_491,DS_Noida_Sec18,2026-06-10 13:21:48,Clear,Gridlock,EV_Scooter,Grocery,UPI,13,3.5,3324.0,No,4.403759757,16.32285864,20.73,1,UNKNOWN,1.0,2026-06-10,13,Wednesday,24,12.865393533788517,949.7142857142857,20-30,3-5 km
ORD_108860,CUST_7727,RIDER_463,DS_ConnaughtPlace,2026-06-10 12:21:48,Clear,Gridlock,Petrol_Bike,Dairy,Credit_Card,17,2.5,476.0,Yes,5.785918939,11.6621087,17.45,1,UNKNOWN,1.0,2026-06-10,12,Wednesday,24,12.862167885641473,190.4,15-20,2-3 km
ORD_109813,CUST_3245,RIDER_600,DS_Gurugram_Sec29,2026-06-10 16:21:48,Clear,Low,Petrol_Bike,Personal_Care,Cash_On_Delivery,9,2.57,1590.0,No,4.267866307,6.425,10.69,0,UNKNOWN,3.0,2026-06-10,16,Wednesday,24,23.999999999999996,618.6770428015565,10-15,2-3 km
ORD_101303,CUST_2070,RIDER_911,DS_Noida_Sec18,2026-06-10 15:21:48,Extreme_Heat,Low,Petrol_Bike,Personal_Care,Cash_On_Delivery,18,4.09,1163.0,No,6.193220183,10.225,16.42,1,-9888489716,3.0,2026-06-10,15,Wednesday,24,24.0,284.35207823960883,15-20,3-5 km
ORD_127148,CUST_1236,RIDER_851,DS_Saket,2026-06-10 18:21:48,Rain,Gridlock,Petrol_Bike,Beverages,Wallet,10,2.04,2023.0,No,4.193621587,14.88325657,19.08,1,-9096138424,1.0,2026-06-10,18,Wednesday,24,8.224006582451867,991.6666666666666,15-20,2-3 km
ORD_109950,CUST_8920,RIDER_508,DS_Saket,2026-06-10 07:21:48,Clear,Low,EV_Scooter,Grocery,UPI,10,4.67,885.0,No,3.341613196,11.675,15.02,1,-9235239105,3.0,2026-06-10,7,Wednesday,24,23.999999999999996,189.50749464668095,15-20,3-5 km
ORD_125213,CUST_3178,RIDER_248,DS_ConnaughtPlace,2026-06-10 06:21:48,Clear,Low,Petrol_Bike,Grocery,UPI,12,2.09,1390.0,No,4.657400877,5.225,9.88,0,-9876477924,3.0,2026-06-10,6,Wednesday,24,24.0,665.0717703349283,0-10,2-3 km
ORD_117656,CUST_9229,RIDER_494,DS_Gurugram_Sec29,2026-06-10 05:21:48,Clear,Moderate,EV_Scooter,Dairy,Credit_Card,11,0.71,2244.0,Yes,4.970886283,1.497537049,6.47,0,UNKNOWN,3.0,2026-06-10,5,Wednesday,24,28.446708566206564,3160.56338028169,0-10,0-1 km
ORD_119688,CUST_9853,RIDER_481,DS_Gurugram_Sec29,2026-06-10 07:21:48,Clear,Moderate,EV_Scooter,Beverages,Credit_Card,5,2.54,1248.0,Yes,2.608252114,5.357386064,7.97,0,UNKNOWN,3.0,2026-06-10,7,Wednesday,24,28.446708558877532,491.33858267716533,0-10,2-3 km
ORD_116688,CUST_9104,RIDER_415,DS_Noida_Sec18,2026-06-10 00:21:48,Extreme_Heat,Low,Petrol_Bike,Grocery,Wallet,11,1.88,369.0,No,4.522328047,4.7,9.22,0,-9420013745,4.5,2026-06-10,0,Wednesday,24,23.999999999999996,196.27659574468086,0-10,1-2 km
ORD_123015,CUST_2667,RIDER_482,DS_Gurugram_Sec29,2026-06-10 13:21:48,Clear,Low,EV_Scooter,Snacks,UPI,19,4.88,1727.0,Yes,6.329638302,10.29293071,16.62,1,-9817706498,3.0,2026-06-10,13,Wednesday,24,28.446708546821647,353.89344262295083,15-20,3-5 km
ORD_111691,CUST_5030,RIDER_408,DS_Dwarka,2026-06-10 10:21:48,Clear,Low,Petrol_Bike,Personal_Care,Cash_On_Delivery,2,2.45,1842.0,No,3.126346762,6.125,9.25,0,-9608384111,4.5,2026-06-10,10,Wednesday,24,24.000000000000004,751.8367346938775,0-10,2-3 km
ORD_118166,CUST_2343,RIDER_192,DS_Gurugram_Sec29,2026-06-10 06:21:48,Extreme_Heat,Moderate,Petrol_Bike,Dairy,Wallet,8,1.69,2138.0,No,3.950665219,4.225,8.18,0,-9916593137,3.0,2026-06-10,6,Wednesday,24,24.000000000000004,1265.0887573964496,0-10,1-2 km
ORD_113897,CUST_9224,RIDER_495,DS_Saket,2026-06-10 05:21:48,Rain,Gridlock,EV_Scooter,Paan_Corner,Credit_Card,10,4.51,750.0,No,4.956064696,21.05825657,26.01,1,-9536001518,3.0,2026-06-10,5,Wednesday,24,12.850066628284033,166.29711751662973,20-30,3-5 km
ORD_127146,CUST_2576,RIDER_146,DS_Saket,2026-06-10 06:21:48,Rain,Gridlock,EV_Scooter,Beverages,Credit_Card,14,1.97,1653.0,No,4.181205369,14.70825657,18.89,1,-9652445503,3.0,2026-06-10,6,Wednesday,24,8.036302564988503,839.0862944162436,15-20,1-2 km
ORD_117520,CUST_8891,RIDER_838,DS_ConnaughtPlace,2026-06-10 11:21:48,Clear,Low,EV_Scooter,Personal_Care,Credit_Card,2,3.25,2356.0,No,1.879400124,8.125,10.0,0,-9231541511,4.5,2026-06-10,11,Wednesday,24,24.0,724.9230769230769,10-15,3-5 km
ORD_105240,CUST_3135,RIDER_708,DS_Noida_Sec18,2026-06-10 03:21:48,Clear,Moderate,Petrol_Bike,Paan_Corner,Wallet,15,0.65,3361.0,Yes,5.697031891,1.370984623,7.07,0,-9877179113,1.0,2026-06-10,3,Wednesday,24,28.446708552179,5170.7692307692305,0-10,0-1 km
ORD_125574,CUST_7777,RIDER_118,DS_Dwarka,2026-06-10 09:21:48,Clear,Low,Petrol_Bike,Beverages,Credit_Card,3,2.1,1845.0,No,3.223834172,5.25,8.47,0,-9586138322,4.5,2026-06-10,9,Wednesday,24,24.000000000000004,878.5714285714286,0-10,2-3 km
ORD_113273,CUST_2472,RIDER_527,DS_Noida_Sec18,2026-06-10 08:21:48,Extreme_Heat,Low,Petrol_Bike,Grocery,Wallet,15,0.5,1113.0,No,5.631145213,1.25,6.88,0,-9753393195,3.0,2026-06-10,8,Wednesday,24,24.0,2226.0,0-10,0-1 km
ORD_107129,CUST_9201,RIDER_492,DS_Saket,2026-06-10 16:21:48,Clear,Low,EV_Scooter,Personal_Care,Credit_Card,13,1.87,1223.0,No,4.685202848,4.675,9.36,0,UNKNOWN,3.0,2026-06-10,16,Wednesday,24,24.000000000000004,654.0106951871658,0-10,1-2 km
ORD_121249,CUST_1520,RIDER_497,DS_Dwarka,2026-06-10 05:21:48,Clear,Low,Petrol_Bike,Grocery,UPI,18,3.49,2878.0,No,4.614897336,8.725,13.34,1,-9136125826,1.0,2026-06-10,5,Wednesday,24,24.0,824.6418338108882,10-15,3-5 km
ORD_123906,CUST_6135,RIDER_671,DS_Noida_Sec18,2026-06-10 15:21:48,Clear,Low,EV_Scooter,Dairy,Credit_Card,12,5.14,2731.0,No,3.833795265,12.85,16.68,1,UNKNOWN,4.5,2026-06-10,15,Wednesday,24,23.999999999999996,531.3229571984436,15-20,5+ km
ORD_109758,CUST_6165,RIDER_739,DS_ConnaughtPlace,2026-06-10 02:21:48,Clear,Moderate,EV_Scooter,Paan_Corner,UPI,18,2.22,2218.0,Yes,5.534393088,4.682439788,10.22,0,-9943512825,1.0,2026-06-10,2,Wednesday,24,28.446708560216948,999.099099099099,10-15,2-3 km
ORD_129180,CUST_1437,RIDER_408,DS_Dwarka,2026-06-10 04:21:48,Clear,Moderate,EV_Scooter,Snacks,Wallet,18,3.98,2476.0,No,5.346247512,9.95,15.3,1,UNKNOWN,3.0,2026-06-10,4,Wednesday,24,24.0,622.1105527638191,15-20,3-5 km
ORD_129049,CUST_2528,RIDER_867,DS_Saket,2026-06-10 22:21:48,Fog,Gridlock,EV_Scooter,Snacks,Credit_Card,5,3.61,2683.0,Yes,3.644761554,14.00332859,17.65,1,-9558494951,3.0,2026-06-10,22,Wednesday,24,15.467751014189403,743.213296398892,15-20,3-5 km
ORD_118522,CUST_1665,RIDER_260,DS_Saket,2026-06-10 12:21:48,Fog,Moderate,Petrol_Bike,Dairy,UPI,11,0.58,324.0,Yes,3.540923256,1.223340125,4.76,0,-9778748433,3.0,2026-06-10,12,Wednesday,24,28.446708555398686,558.6206896551724,0-10,0-1 km
ORD_126139,CUST_9107,RIDER_634,DS_ConnaughtPlace,2026-06-10 13:21:48,Rain,Moderate,Petrol_Bike,Dairy,UPI,11,1.35,1354.0,Yes,5.094534884,4.712304418,9.81,0,-9271091591,4.5,2026-06-10,13,Wednesday,24,17.189042306052478,1002.9629629629629,0-10,1-2 km
ORD_112070,CUST_3209,RIDER_190,DS_Noida_Sec18,2026-06-10 06:21:48,Clear,High,EV_Scooter,Dairy,Cash_On_Delivery,14,4.02,2033.0,No,4.677503151,10.05,14.73,1,-9577552288,3.0,2026-06-10,6,Wednesday,24,23.999999999999996,505.72139303482595,10-15,3-5 km
ORD_106756,CUST_8909,RIDER_887,DS_ConnaughtPlace,2026-06-10 19:21:48,Extreme_Heat,Moderate,Petrol_Bike,Dairy,Cash_On_Delivery,19,3.79,3249.0,No,5.40927978,9.475,14.88,1,-9948250037,1.0,2026-06-10,19,Wednesday,24,24.000000000000004,857.2559366754617,10-15,3-5 km
ORD_104696,CUST_8314,RIDER_858,DS_Saket,2026-06-10 16:21:48,Clear,High,EV_Scooter,Paan_Corner,Credit_Card,4,4.67,1700.0,No,2.188759918,11.675,13.86,1,-9441203360,3.0,2026-06-10,16,Wednesday,24,23.999999999999996,364.0256959314775,10-15,3-5 km
ORD_127069,CUST_8996,RIDER_697,DS_Dwarka,2026-06-10 21:21:48,Clear,High,Petrol_Bike,Personal_Care,UPI,8,3.22,1000.0,No,4.149403325,8.05,12.2,1,-9956198110,4.5,2026-06-10,21,Wednesday,24,24.0,310.55900621118013,10-15,3-5 km
ORD_119617,CUST_8607,RIDER_588,DS_Noida_Sec18,2026-06-10 06:21:48,Clear,High,EV_Scooter,Paan_Corner,Credit_Card,9,3.64,1312.0,No,3.772074253,9.1,12.87,1,-9800626516,3.0,2026-06-10,6,Wednesday,24,24.0,360.4395604395604,10-15,3-5 km
ORD_122568,CUST_7744,RIDER_847,DS_Gurugram_Sec29,2026-06-10 00:21:48,Clear,Low,EV_Scooter,Grocery,Credit_Card,10,2.35,2948.0,No,4.704873181,5.875,10.58,0,-9220227697,3.0,2026-06-10,0,Wednesday,24,24.0,1254.468085106383,10-15,2-3 km
ORD_117791,CUST_7859,RIDER_247,DS_Dwarka,2026-06-10 08:21:48,Clear,Moderate,Petrol_Bike,Snacks,UPI,12,0.63,1723.0,Yes,4.369658225,1.328800481,5.7,0,-9689272003,3.0,2026-06-10,8,Wednesday,24,28.446708546909385,2734.9206349206347,0-10,0-1 km
ORD_103884,CUST_5887,RIDER_858,DS_Gurugram_Sec29,2026-06-10 19:21:48,Fog,Low,EV_Scooter,Paan_Corner,UPI,8,1.38,2397.0,No,2.961685106,3.45,6.41,0,-9498080360,1.0,2026-06-10,19,Wednesday,24,23.999999999999996,1736.9565217391305,0-10,1-2 km
ORD_116291,CUST_1760,RIDER_197,DS_Noida_Sec18,2026-06-10 09:21:48,Fog,Moderate,Bicycle,Snacks,Wallet,19,5.69,2051.0,No,4.492923154,14.225,18.72,1,-9626784577,3.0,2026-06-10,9,Wednesday,24,24.0,360.45694200351494,15-20,5+ km
ORD_106852,CUST_3256,RIDER_634,DS_Noida_Sec18,2026-06-10 16:21:48,Clear,Moderate,Petrol_Bike,Personal_Care,Cash_On_Delivery,18,1.61,812.0,No,4.494931668,4.025,8.52,0,-9269701339,3.0,2026-06-10,16,Wednesday,24,24.0,504.3478260869565,0-10,1-2 km
ORD_102476,CUST_7941,RIDER_426,DS_Saket,2026-06-10 13:21:48,Clear,Low,EV_Scooter,Personal_Care,UPI,18,3.63,1097.0,No,5.972241465,9.075,15.05,1,-9004284693,3.0,2026-06-10,13,Wednesday,24,24.0,302.2038567493113,15-20,3-5 km
ORD_108983,CUST_1906,RIDER_386,DS_ConnaughtPlace,2026-06-10 22:21:48,Extreme_Heat,Gridlock,Petrol_Bike,Grocery,Cash_On_Delivery,17,0.72,3340.0,No,5.636458234,9.372858637,15.01,1,UNKNOWN,3.0,2026-06-10,22,Wednesday,24,4.609052763205566,4638.888888888889,15-20,0-1 km
ORD_123836,CUST_4379,RIDER_202,DS_Dwarka,2026-06-10 01:21:48,Extreme_Heat,Low,Bicycle,Grocery,Credit_Card,5,0.71,1819.0,No,3.448491297,1.775,5.22,0,UNKNOWN,3.0,2026-06-10,1,Wednesday,24,24.0,2561.9718309859154,0-10,0-1 km
ORD_109366,CUST_8088,RIDER_118,DS_ConnaughtPlace,2026-06-10 17:21:48,Clear,Moderate,Petrol_Bike,Personal_Care,Cash_On_Delivery,16,1.26,836.0,Yes,4.566018288,2.657600961,7.22,0,-9216256616,3.0,2026-06-10,17,Wednesday,24,28.44670855761329,663.4920634920635,0-10,1-2 km
ORD_121943,CUST_7449,RIDER_612,DS_ConnaughtPlace,2026-06-10 07:21:48,Extreme_Heat,Low,EV_Scooter,Beverages,Cash_On_Delivery,8,4.76,1144.0,No,3.726097032,11.9,15.63,1,-9806576599,3.0,2026-06-10,7,Wednesday,24,24.0,240.3361344537815,15-20,3-5 km
ORD_103710,CUST_8799,RIDER_600,DS_Noida_Sec18,2026-06-10 16:21:48,Clear,Moderate,Petrol_Bike,Dairy,Cash_On_Delivery,11,4.76,1093.0,No,4.494611191,11.9,16.39,1,UNKNOWN,3.0,2026-06-10,16,Wednesday,24,24.0,229.62184873949582,15-20,3-5 km
ORD_103194,CUST_8848,RIDER_606,DS_ConnaughtPlace,2026-06-10 03:21:48,Clear,Low,Petrol_Bike,Dairy,Cash_On_Delivery,13,2.48,567.0,No,5.068764828,6.2,11.27,0,-9889409542,3.0,2026-06-10,3,Wednesday,24,24.0,228.6290322580645,10-15,2-3 km
ORD_113089,CUST_7633,RIDER_867,DS_Dwarka,2026-06-10 20:21:48,Clear,Moderate,EV_Scooter,Personal_Care,UPI,5,5.11,1144.0,No,3.635131315,12.775,16.41,1,UNKNOWN,3.0,2026-06-10,20,Wednesday,24,24.0,223.87475538160467,15-20,5+ km
ORD_110910,CUST_5018,RIDER_196,DS_Dwarka,2026-06-10 07:21:48,Clear,Moderate,EV_Scooter,Personal_Care,UPI,3,4.6,1578.0,Yes,3.232154432,9.702352715,12.93,1,-9356718541,3.0,2026-06-10,7,Wednesday,24,28.44670855691521,343.0434782608696,10-15,3-5 km
ORD_109383,CUST_9657,RIDER_431,DS_Noida_Sec18,2026-06-10 16:21:48,Clear,High,EV_Scooter,Snacks,Wallet,9,3.15,1970.0,No,3.964220367,7.875,11.84,0,-9399528100,3.0,2026-06-10,16,Wednesday,24,24.0,625.3968253968254,10-15,3-5 km
ORD_104341,CUST_5007,RIDER_398,DS_Noida_Sec18,2026-06-10 17:21:48,Clear,Low,Petrol_Bike,Grocery,Wallet,10,5.29,3097.0,No,4.085754536,13.225,17.31,1,-9479093096,4.5,2026-06-10,17,Wednesday,24,24.000000000000004,585.4442344045368,15-20,5+ km
ORD_117788,CUST_4419,RIDER_415,DS_ConnaughtPlace,2026-06-10 11:21:48,Rain,Moderate,Bicycle,Beverages,Credit_Card,8,3.08,2791.0,Yes,4.055076563,8.361232721,12.42,1,-9652384148,3.0,2026-06-10,11,Wednesday,24,22.10200411428065,906.1688311688312,10-15,3-5 km
ORD_109556,CUST_6163,RIDER_937,DS_Saket,2026-06-10 05:21:48,Clear,Gridlock,Petrol_Bike,Personal_Care,Wallet,10,4.62,890.0,No,3.181302803,19.12285864,22.3,1,-9585055467,4.5,2026-06-10,5,Wednesday,24,14.495740684929311,192.64069264069263,20-30,3-5 km
ORD_112901,CUST_1095,RIDER_884,DS_Gurugram_Sec29,2026-06-10 19:21:48,Extreme_Heat,High,Petrol_Bike,Personal_Care,Wallet,10,0.52,787.0,No,4.790295051,1.3,6.09,0,UNKNOWN,1.0,2026-06-10,19,Wednesday,24,24.0,1513.4615384615383,0-10,0-1 km
ORD_110458,CUST_9719,RIDER_947,DS_Gurugram_Sec29,2026-06-10 08:21:48,Rain,Moderate,EV_Scooter,Grocery,Cash_On_Delivery,16,3.5,1593.0,Yes,4.136032865,9.247099708,13.38,1,-9650705589,4.5,2026-06-10,8,Wednesday,24,22.709823256076866,455.14285714285717,10-15,3-5 km
ORD_128799,CUST_7185,RIDER_376,DS_ConnaughtPlace,2026-06-10 03:21:48,Rain,Moderate,EV_Scooter,Personal_Care,Credit_Card,14,4.16,3205.0,Yes,5.492071602,10.6391764,16.13,1,-9957076931,3.0,2026-06-10,3,Wednesday,24,23.460462597461962,770.4326923076923,15-20,3-5 km
ORD_103704,CUST_9444,RIDER_617,DS_Gurugram_Sec29,2026-06-10 19:21:48,Clear,Low,Petrol_Bike,Grocery,Credit_Card,10,5.73,2100.0,No,4.591322473,14.325,18.92,1,-9685616070,1.0,2026-06-10,19,Wednesday,24,24.000000000000004,366.4921465968586,15-20,5+ km
ORD_107592,CUST_2945,RIDER_570,DS_ConnaughtPlace,2026-06-10 01:21:48,Fog,Low,Petrol_Bike,Dairy,Wallet,16,4.6,2858.0,No,4.900755727,11.5,16.4,1,-9659123922,3.0,2026-06-10,1,Wednesday,24,23.999999999999996,621.304347826087,15-20,3-5 km
ORD_104569,CUST_4339,RIDER_713,DS_Saket,2026-06-10 07:21:48,Rain,Moderate,Petrol_Bike,Grocery,Wallet,7,0.56,2600.0,No,3.456968104,3.610397933,7.07,0,-9661672662,4.5,2026-06-10,7,Wednesday,24,9.306453367061577,4642.857142857142,0-10,0-1 km
ORD_128346,CUST_7003,RIDER_749,DS_Saket,2026-06-10 04:21:48,Fog,Moderate,Petrol_Bike,Snacks,Cash_On_Delivery,6,5.57,2427.0,Yes,3.700111721,11.74828361,15.45,1,UNKNOWN,3.0,2026-06-10,4,Wednesday,24,28.446708565626807,435.7271095152603,15-20,5+ km
ORD_115978,CUST_3011,RIDER_735,DS_Gurugram_Sec29,2026-06-10 19:21:48,Fog,Gridlock,EV_Scooter,Grocery,UPI,17,4.35,1209.0,No,5.209872707,18.44785864,23.66,1,-9904795024,4.5,2026-06-10,19,Wednesday,24,14.147983519023754,277.93103448275866,20-30,3-5 km
ORD_103040,CUST_7544,RIDER_137,DS_Noida_Sec18,2026-06-10 07:21:48,Extreme_Heat,High,EV_Scooter,Snacks,Credit_Card,14,1.07,1563.0,No,4.08448772,2.675,6.76,0,UNKNOWN,1.0,2026-06-10,7,Wednesday,24,24.000000000000004,1460.7476635514017,0-10,1-2 km
ORD_101393,CUST_4430,RIDER_212,DS_Dwarka,2026-06-10 07:21:48,Clear,Low,EV_Scooter,Dairy,UPI,18,4.7,468.0,No,5.812491163,11.75,17.56,1,-9883473827,3.0,2026-06-10,7,Wednesday,24,24.0,99.57446808510637,15-20,3-5 km
ORD_107674,CUST_7833,RIDER_863,DS_Saket,2026-06-10 20:21:48,Clear,High,Petrol_Bike,Snacks,Cash_On_Delivery,5,4.3,856.0,No,2.42442022,10.75,13.17,1,-9263815615,3.0,2026-06-10,20,Wednesday,24,24.0,199.06976744186048,10-15,3-5 km
ORD_128386,CUST_5355,RIDER_838,DS_Noida_Sec18,2026-06-10 21:21:48,Extreme_Heat,Low,EV_Scooter,Snacks,Credit_Card,9,0.89,2893.0,Yes,4.820804214,1.87719433,6.7,0,-9334714519,3.0,2026-06-10,21,Wednesday,24,28.446708551479592,3250.561797752809,0-10,0-1 km
ORD_101700,CUST_1145,RIDER_604,DS_Gurugram_Sec29,2026-06-10 19:21:48,Fog,Low,EV_Scooter,Grocery,Cash_On_Delivery,19,5.48,2433.0,No,4.594378955,13.7,18.29,1,UNKNOWN,4.5,2026-06-10,19,Wednesday,24,24.000000000000004,443.978102189781,15-20,5+ km
ORD_122706,CUST_9029,RIDER_491,DS_Noida_Sec18,2026-06-10 12:21:48,Fog,Low,Petrol_Bike,Grocery,Wallet,1,5.32,1791.0,Yes,3.169795257,11.22098184,14.39,1,-9088909849,3.0,2026-06-10,12,Wednesday,24,28.446708545782656,336.65413533834584,10-15,5+ km
ORD_114918,CUST_6506,RIDER_320,DS_Saket,2026-06-10 08:21:48,Clear,High,EV_Scooter,Grocery,Cash_On_Delivery,18,0.75,3383.0,Yes,5.086684212,1.581905334,6.67,0,-9259064585,3.0,2026-06-10,8,Wednesday,24,28.44670855632882,4510.666666666667,0-10,0-1 km
ORD_105723,CUST_5202,RIDER_866,DS_ConnaughtPlace,2026-06-10 17:21:48,Clear,Low,Petrol_Bike,Dairy,Cash_On_Delivery,2,2.97,1699.0,No,3.479500841,7.425,10.9,0,-9707519585,3.0,2026-06-10,17,Wednesday,24,24.000000000000004,572.053872053872,10-15,2-3 km
ORD_125249,CUST_8099,RIDER_257,DS_Saket,2026-06-10 21:21:48,Clear,Moderate,Petrol_Bike,Snacks,Cash_On_Delivery,5,2.76,916.0,No,3.236649759,6.9,10.14,0,-9847628828,4.5,2026-06-10,21,Wednesday,24,23.999999999999996,331.8840579710145,10-15,2-3 km
ORD_117513,CUST_5074,RIDER_702,DS_ConnaughtPlace,2026-06-10 22:21:48,Rain,Low,Bicycle,Personal_Care,Wallet,11,3.14,3220.0,No,4.16297043,10.06039793,14.22,1,-9087682629,3.0,2026-06-10,22,Wednesday,24,18.726893440088805,1025.4777070063694,10-15,3-5 km
ORD_129816,CUST_7934,RIDER_188,DS_Gurugram_Sec29,2026-06-10 02:21:48,Rain,High,EV_Scooter,Dairy,Wallet,18,1.81,2430.0,No,4.23652378,6.735397933,10.97,0,-9300660826,1.0,2026-06-10,2,Wednesday,24,16.123768941388843,1342.5414364640883,10-15,1-2 km
ORD_122687,CUST_7791,RIDER_167,DS_Noida_Sec18,2026-06-10 16:21:48,Extreme_Heat,High,EV_Scooter,Paan_Corner,Wallet,7,1.18,2132.0,No,4.296652342,2.95,7.25,0,-9451189189,3.0,2026-06-10,16,Wednesday,24,23.999999999999996,1806.7796610169491,0-10,1-2 km
ORD_103214,CUST_3787,RIDER_846,DS_Noida_Sec18,2026-06-10 21:21:48,Fog,Low,EV_Scooter,Snacks,UPI,7,4.41,777.0,No,3.75895494,11.025,14.78,1,-9636113723,3.0,2026-06-10,21,Wednesday,24,24.0,176.19047619047618,10-15,3-5 km
ORD_103607,CUST_1850,RIDER_467,DS_Saket,2026-06-10 19:21:48,Clear,Moderate,EV_Scooter,Personal_Care,Cash_On_Delivery,14,2.99,1766.0,No,4.237542239,7.475,11.71,0,-9696238665,3.0,2026-06-10,19,Wednesday,24,24.000000000000004,590.6354515050167,10-15,2-3 km
ORD_122980,CUST_6054,RIDER_610,DS_Dwarka,2026-06-10 21:21:48,Clear,Moderate,Petrol_Bike,Beverages,Credit_Card,3,3.56,150.0,No,3.238661371,8.9,12.14,1,-9063109244,4.5,2026-06-10,21,Wednesday,24,24.0,42.13483146067416,10-15,3-5 km
ORD_103831,CUST_1123,RIDER_729,DS_ConnaughtPlace,2026-06-10 07:21:48,Clear,High,EV_Scooter,Dairy,Cash_On_Delivery,12,4.96,1555.0,Yes,3.908922698,10.46166728,14.37,1,-9673856878,3.0,2026-06-10,7,Wednesday,24,28.446708544147086,313.508064516129,10-15,3-5 km
ORD_100014,CUST_8247,RIDER_366,DS_Gurugram_Sec29,2026-06-10 11:21:48,Clear,Low,Petrol_Bike,Snacks,Wallet,13,1.77,2681.0,Yes,5.265313998,3.733296588,9.0,0,-9609880805,3.0,2026-06-10,11,Wednesday,24,28.446708558157557,1514.689265536723,0-10,1-2 km
ORD_112543,CUST_3981,RIDER_493,DS_ConnaughtPlace,2026-06-10 06:21:48,Fog,Low,Petrol_Bike,Personal_Care,Credit_Card,3,1.99,1855.0,Yes,2.377132034,4.197322153,6.57,0,-9369714154,4.5,2026-06-10,6,Wednesday,24,28.446708555515542,932.1608040201005,0-10,1-2 km
ORD_117953,CUST_8122,RIDER_425,DS_Dwarka,2026-06-10 00:21:48,Clear,Moderate,Petrol_Bike,Grocery,Credit_Card,9,3.18,2249.0,No,2.983055777,7.95,10.93,0,-9128720772,1.0,2026-06-10,0,Wednesday,24,24.0,707.2327044025157,10-15,3-5 km
ORD_125417,CUST_5158,RIDER_999,DS_Noida_Sec18,2026-06-10 20:21:48,Clear,Moderate,Petrol_Bike,Dairy,Credit_Card,8,5.92,1879.0,No,3.615943314,14.8,18.42,1,-9290801041,3.0,2026-06-10,20,Wednesday,24,24.0,317.39864864864865,15-20,5+ km
ORD_100551,CUST_8067,RIDER_244,DS_ConnaughtPlace,2026-06-10 23:21:48,Clear,High,Petrol_Bike,Snacks,Wallet,13,5.74,2692.0,No,4.821607585,14.35,19.17,1,UNKNOWN,4.5,2026-06-10,23,Wednesday,24,24.0,468.9895470383275,15-20,5+ km
ORD_123668,CUST_1748,RIDER_329,DS_Noida_Sec18,2026-06-10 10:21:48,Clear,Moderate,Bicycle,Grocery,Cash_On_Delivery,13,2.05,2251.0,No,3.819595879,5.125,8.94,0,-9879460444,3.0,2026-06-10,10,Wednesday,24,23.999999999999996,1098.048780487805,0-10,2-3 km
ORD_118352,CUST_2275,RIDER_411,DS_Dwarka,2026-06-10 03:21:48,Clear,High,EV_Scooter,Paan_Corner,UPI,6,5.27,3410.0,No,3.996675428,13.175,17.17,1,-9326619807,3.0,2026-06-10,3,Wednesday,24,23.999999999999996,647.0588235294118,15-20,5+ km
ORD_108325,CUST_7370,RIDER_291,DS_Saket,2026-06-10 10:21:48,Clear,Moderate,EV_Scooter,Personal_Care,UPI,3,5.44,968.0,Yes,3.426599044,11.47408669,14.9,1,-9919712805,3.0,2026-06-10,10,Wednesday,24,28.446708554543786,177.94117647058823,10-15,5+ km
ORD_125062,CUST_1660,RIDER_191,DS_ConnaughtPlace,2026-06-10 07:21:48,Clear,Moderate,Petrol_Bike,Snacks,Wallet,6,1.3,2533.0,No,2.867538436,3.25,6.12,0,-9837875305,1.0,2026-06-10,7,Wednesday,24,24.0,1948.4615384615383,0-10,1-2 km
ORD_110348,CUST_3179,RIDER_861,DS_ConnaughtPlace,2026-06-10 23:21:48,Rain,Gridlock,EV_Scooter,Grocery,Wallet,16,4.88,2066.0,Yes,4.200215705,18.54689644,22.75,1,UNKNOWN,3.0,2026-06-10,23,Wednesday,24,15.787007866637982,423.3606557377049,20-30,3-5 km
ORD_105832,CUST_6764,RIDER_412,DS_Saket,2026-06-10 15:21:48,Extreme_Heat,Low,EV_Scooter,Dairy,Cash_On_Delivery,3,3.01,3224.0,Yes,2.94948032,6.348713407,9.3,0,UNKNOWN,4.5,2026-06-10,15,Wednesday,24,28.4467085568665,1071.0963455149501,0-10,3-5 km
ORD_105859,CUST_2520,RIDER_780,DS_ConnaughtPlace,2026-06-10 03:21:48,Rain,Gridlock,EV_Scooter,Grocery,UPI,10,3.4,2406.0,Yes,4.407695241,15.42526992,19.83,1,-9569332934,4.5,2026-06-10,3,Wednesday,24,13.225052207060502,707.6470588235294,15-20,3-5 km
